time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,9.022579697499502,7.301454372636505,22.703982568662454,0.37217388145738983,5.651615474540517,0.0,8.682195738016414,5.831542168898081,2.823815774980798,0.08052511239422679,-0.16355335222772624,0.0,440.33362881442633,439.5701306031767,439.2671438837217,438.6588694044694
3.840000000000003,9.551882384199791,7.655207487721439,22.867805992597614,0.3768912462484906,5.641533682868435,0.0,8.961001497764753,5.959877304454261,2.6360652252742534,0.07451991990745903,-0.17894177908155812,0.0,454.40023350862134,453.137809097698,453.51305201342876,453.03505250156707
3.900000000000003,10.096667004497785,8.015994780698545,23.018692104584414,0.381142862732621,5.631676004244639,0.0,9.198483689828757,6.066114597043254,2.393052793945549,0.06230121482267241,-0.14476571703817206,0.0,430.54476301064517,433.4001120596974,433.37621137857803,432.3514792001861
3.960000000000003,10.655731430509215,8.383124740637777,23.15497131717495,0.38430668114509725,5.62282500844147,0.0,9.436896902191997,6.171280918395194,2.149286280040295,0.014779166046323518,-0.1536721098782524,0.0,434.2996723461485,433.53061744242535,434.31415177431865,430.30973523528104
4.020000000000002,11.230695106118516,8.757274355164196,23.27848893666183,0.3855852896170804,5.614017787425308,0.0,9.728128706133433,6.299736485131249,1.9671814945631545,0.03192209960595591,-0.1357177718653298,0.0,460.01463884097154,461.41514596841745,459.67532308523056,461.03233028316015
4.080000000000001,11.824683408803057,9.139788759907269,23.39284580638248,0.38715741379922086,5.605656742985564,0.0,10.070608642103176,6.44994515864701,1.843388300030105,0.011177582889622754,-0.14782996380328123,0.0,486.6577463399225,485.73362647158217,487.83599579899123,486.2840217229006
4.14,12.435531884162701,9.52950246985555,23.495478676542458,0.38802557459166387,5.596801833655958,0.0,10.290956654497393,6.5401317697842325,1.577698734359586,0.020351343200252406,-0.14709069688099122,0.0,429.5419856551427,429.58345862994946,429.1918703346186,429.9700296907319
4.199999999999998,13.060179720754155,9.924823949116213,23.582833159159023,0.3892754477620617,5.587716463279039,0.0,10.530413776021337,6.636795734149368,1.3338675554406825,0.02177401751977622,-0.16190303198595637,0.0,440.96097370931335,439.71304933138987,438.7868572536961,438.9049931368698
4.259999999999997,13.699310135442882,10.325924046588447,23.655681031306216,0.3903342634739575,5.5787668424981405,0.0,10.7736553140623,6.732711603545234,1.0940738507993277,0.007755689778615275,-0.13143594397445776,0.0,440.92627665616266,443.41544246295143,442.8950693993995,441.74001779381086
4.319999999999996,14.356951320265566,10.734456014624781,23.718406031098436,0.39086325987069337,5.570423418541846,0.0,11.146427267075158,6.8839741598211655,0.9952055462399524,0.010858273671853488,-0.16212306179114394,0.0,504.685461403643,502.4486245879868,502.0787153089185,502.30371824331667
4.379999999999995,15.031888730866603,11.14973300471564,23.769742425951225,0.3917901736681282,5.560936516066693,0.0,11.351408850506155,6.958198772807877,0.716051484628536,0.023332145624913547,-0.15111796701055508,0.0,429.0372770849456,429.9463380804025,428.3587904190735,429.41866898162056
4.439999999999993,15.718972846788688,11.5693301411823,23.804201301720603,0.3939327725036863,5.551499137442688,0.0,11.551282093482277,7.028040433129863,0.4326430185314494,0.0530847604227455,-0.1739613139254164,0.0,428.41432476017826,426.44153173369654,425.3449185533733,427.88717319571634
4.499999999999992,16.42019228736683,11.9939752640084,23.823875216416894,0.39709084689451846,5.541202231536765,0.0,11.822043195180973,7.126184535849274,0.22228827103304744,0.051718994605965796,-0.1672989414321635,0.0,460.6493037015949,461.1489374774044,461.36412081653884,461.2579167476468
4.559999999999991,17.135855752676388,12.42368465191955,23.829088419173875,0.4005153305836453,5.531480280638547,0.0,12.033114994716973,7.197084642025276,-0.04872406818726713,0.06606676914259607,-0.15317486681320913,0.0,434.81458727471227,435.97106330065054,434.89442351633846,436.09738963420887
4.6199999999999894,17.865007386762617,12.857945102416142,23.818872432931656,0.40469990244439913,5.522611482544374,0.0,12.271358182782873,7.277829822700174,-0.2922809797808916,0.07623062889561882,-0.13881929349110264,0.0,448.87844383025566,450.0220755106497,448.45311917567676,449.28195263358526
4.679999999999988,18.610118623659204,13.29770534281018,23.795674615025675,0.4089429715015225,5.515391146597803,0.0,12.564566129922884,7.380261362353297,-0.4819173632687145,0.056432812472805745,-0.09757912020255866,0.0,473.6991461963339,476.84814245575507,476.16432450147835,474.65005237571285
4.739999999999987,19.3704373113845,13.74260942985269,23.758890135812464,0.41198875821702785,5.5095403353913,0.0,12.778836846862271,7.449580898912711,-0.744171865970294,0.03592304993452432,-0.09738274296249691,0.0,443.75428413619204,443.76226022777576,444.69040901137845,443.0078893972213
4.799999999999986,20.141201151485365,14.190668002414755,23.704235600426856,0.41393128003859214,5.5037935191765595,0.0,12.913388058304152,7.485659978212043,-1.0767748089052196,0.024120747559893577,-0.09275607073062953,0.0,407.24224081953247,407.6473777363047,408.45270702759865,407.39867520828824
4.859999999999984,20.92178427819102,14.641583333635351,23.631401991240097,0.41506412477352317,5.498495905596389,0.0,13.105627704887459,7.5445596980669976,-1.3506429466067413,0.005517590985273964,-0.08060466557294482,0.0,434.42291478965274,435.4344191493074,435.78520040073005,434.22655916231514
4.919999999999983,21.714363863320816,15.096193966755422,23.542721229792537,0.415663208754224,5.493701947379126,0.0,13.313103700588098,7.608760086360014,-1.6050760891671831,0.017685311747399318,-0.07852546262361657,0.0,443.04806613638607,443.2139240489002,442.81161966044914,443.811831199376
4.979999999999982,22.519203992723494,15.55455805861024,23.438774273015348,0.4175251592354705,5.48880451149399,0.0,13.514297944616041,7.669724036235504,-1.859542190381053,0.0493618651970633,-0.08867500821189297,0.0,443.42192889074227,442.58147040482305,440.1458641446527,442.7613092297913
5.0399999999999805,23.336178809506144,16.01659247475153,23.31977388787227,0.42042657199344635,5.483540476572621,0.0,13.717510130041298,7.731106426577085,-2.1070306910114542,0.04626782668020851,-0.08591641125856463,0.0,445.137277795075,445.3567127023624,444.87932381321434,444.62720680431687
